Observation GUID	Påträffad	Taxon ID	Vetenskapligt namn	Svenskt namn	Taxonkategori	Organismgrupp	Rödlistekategori	Observationens skyddsklass	Startdatum	Slutdatum	Starttid	Sluttid	WGS84 decimal (lat)	WGS84 decimal (lon)	SWEREF99TM X (öst)	SWEREF99TM Y (nord)	Geodetiskt datum	Koordinatnoggrannhet (m)	Lokal	Församling	Kommun	Län	Landskap	Observatör	Antal individer	Organismkvantitet	Organismkvantitetsenhet	Stadium/ålder	Kön	Aktivitet (Artportalen)	Verifieringsstatus	Osäker artbestämning	Aldrig funnen	Ej återfunnen	Projekt1 Namn	Dataset namn	Diffuserad	Skyddad
urn:lsid:artportalen.se:sighting:90297673	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-08-03	2020-08-03	15:56	15:56	57.71096	11.93689	317522	6400656	EPSG:4326	200	Andromedagatan, Sannegårdens bangård, Hisingen, Vg	Göteborg	Göteborg	Västra Götaland	Västergötland	Kim Falck	1	1	ex.	imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:90966019	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-06-01	2020-06-01			56.32063	16.41317	587402	6242663	EPSG:4326	50	Albrunna lund, Öl	Södra Möckleby	Mörbylånga	Kalmar	Öland	Frida Nettelbladt	1	1	ex.	imago/adult			Ovaliderad	False	False	False	Uppföljning av dagfjärilar i skyddade områden i Kalmar län	Artportalen	False	False
urn:lsid:artportalen.se:sighting:88372797	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-10-02	2020-10-02			57.86703	11.92807	317786	6418045	EPSG:4326	100	Ytterby  Tunge, Boh	Ytterby	Kungälv	Västra Götaland	Bohuslän	Göran Persson	1	1		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79119900	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-27	2019-07-27			55.6756	13.42163	400742	6171104	EPSG:4326	400	Åsvägen, Torna Hällestad, Sk	Hällestad	Lund	Skåne	Skåne	Tor Hjelmér	1	1		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79112023	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-26	2019-07-26			57.25992	13.34465	400149	6347533	EPSG:4326	250	Arnåsholm, Arnåsholm, Sm	Villstad	Gislaved	Jönköping	Småland	Anders Wikland	20	20		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78521895	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-06-21	2019-06-21			57.06468	12.24381	332884	6327960	EPSG:4326	50	Rödskär, Rödskär, Träslöv, Hl	Träslöv	Varberg	Halland	Halland	John Berntsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78485797	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-06-17	2019-06-17			56.02286	12.80642	363284	6210795	EPSG:4326	300	Påarp - Välluvs våtmark, Påarp H-borg, Sk	Välluv	Helsingborg	Skåne	Skåne	Karl-Erik Söderqvist	3	3	ex.			födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78920172	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-14	2019-07-14			56.2085	15.67206	541689	6229489	EPSG:4326	250	Augerum, Betlekrok, Bl	Augerum	Karlskrona	Blekinge	Blekinge	Anne Sandberg	5	5		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78901594	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-13	2019-07-13			57.87826	14.33887	460789	6415349	EPSG:4326	50	Landsjön, Landsjön, Sm	Skärstad	Jönköping	Jönköping	Småland	Johannes Esberg	10	10				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78922822	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-15	2019-07-15			57.39562	18.89144	733807	6368118	EPSG:4326	100	Gammelgarn Gartarve 895 C, Skälvik, Gtl	Gammelgarn	Gotland	Gotland	Gotland	Niclas Ahlberg	2	2	ex.	imago/adult	i par	parning/parningsceremonier	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78931110	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-12	2019-07-12	11:10	12:20	56.60671	14.25746	454418	6273854	EPSG:4326	50	Steningeboda Ö, Sm	Virestad	Älmhult	Kronoberg	Småland	Sven G Nilsson	1	1				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79287057	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-06	2019-08-06	11:30	16:30	58.96265	18.5694	705230	6541373	EPSG:4326	400	Ålandsskär, Huvudskär, Srm	Ornö	Haninge	Stockholm	Södermanland	Ulf Johansson	4	4				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79265583	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-05	2019-08-05			58.76039	17.86228	665554	6516909	EPSG:4326	250	Saltmar, Landsort, Srm	Torö	Nynäshamn	Stockholm	Södermanland	Matt Scragg						friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79315321	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-08	2019-08-08			58.76502	17.86361	665609	6517428	EPSG:4326	250	Batteri Landsort, Landsort, Srm	Torö	Nynäshamn	Stockholm	Södermanland	Matt Scragg	5	5				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79195639	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-01	2019-08-01	06:30	10:30	57.70298	11.80326	309524	6400136	EPSG:4326	2000	Torslandaviken, Torslandaviken, Vg	Göteborg	Göteborg	Västra Götaland	Västergötland	Christer Fält	20	20		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79197727	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-01	2019-08-01			58.15985	13.48368	410776	6447510	EPSG:4326	250	Skyberg, Marka, Vg	Marka	Falköping	Västra Götaland	Västergötland	Åke Abrahamsson	5	5		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79262643	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-05	2019-08-05			60.63416	17.00744	609809	6723716	EPSG:4326	2500	Sofiedalsspåret, Gstr	Valbo	Gävle	Gävleborg	Gästrikland	Hanna Andersson							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79320547	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-08	2019-08-08	17:00	17:30	57.62985	11.91067	315550	6391703	EPSG:4326	75	Hagkroksvägens södra P-plats, Vg	Askim	Göteborg	Västra Götaland	Västergötland	Uno Unger	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79349391	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-24	2019-07-24	13:00	14:30	55.67638	13.41092	400071	6171207	EPSG:4326	200	Kaninlandet, Kaninlandet, Torna Hällestad, Sk	Hällestad	Lund	Skåne	Skåne	Åke Lindström	4	4	ex.	imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79335914	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-29	2019-07-29			59.59522	17.51665	642062	6609025	EPSG:4326	25	Granåsens NR, Upl	Yttergran	Håbo	Uppsala	Uppland	Gillis Aronsson	3	3		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78911998	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-14	2019-07-14			58.33323	14.82203	489578	6465824	EPSG:4326	50	Strandängen vid naturum, Tåkern, Ög	Svanshals	Ödeshög	Östergötland	Östergötland	Linnea Barrefelt, Fanny Edenborg, Naturum Tåkern	2	2	ex.	imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:80048641	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-09-22	2019-09-22	12:50	15:30	56.03133	12.72152	358025	6211908	EPSG:4326	250	Jordbodalen, Helsingborgs stad, Sk	Helsingborg	Helsingborg	Skåne	Skåne	Lars Brunkman	1	1	ex.	imago/adult		vilande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:80035300	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-09-21	2019-09-21			56.80537	15.24888	515198	6295748	EPSG:4326	300	Fagereke, Sm	Hovmantorp	Lessebo	Kronoberg	Småland	Bertil Andersson	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79583459	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-24	2019-08-24	09:45	20:00	59.13271	15.81093	546410	6555112	EPSG:4326	300	Hjälmaregården, Läppe, Srm	Västra Vingåker	Vingåker	Södermanland	Södermanland	Jonathan Waern				imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79570809	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-24	2019-08-24	11:49	11:49	62.45137	17.48277	628090	6926926	EPSG:4326	300	Beteshagen, Stornäsets NR, Mpd	Alnö	Sundsvall	Västernorrland	Medelpad	Stefan Heimdahl, Carina Svedin, Birgitta Chorell	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79428745	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-15	2019-08-15	12:00	13:00	57.6583	11.87973	313849	6394953	EPSG:4326	100	Västes gata, Björnekulla, Göteborg, Vg	Göteborg	Göteborg	Västra Götaland	Västergötland	Uno Unger, Anette Unger	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79092116	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-25	2019-07-25			58.76811	17.86104	665445	6517764	EPSG:4326	125	Fårhagen, Landsort, Srm	Torö	Nynäshamn	Stockholm	Södermanland	Matt Scragg	28	28				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79075213	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-24	2019-07-24	08:30	09:30	57.81524	12.31934	340758	6411294	EPSG:4326	50	Parkering Bengts damm, Vg	Stora Lundby	Lerum	Västra Götaland	Västergötland	Bo Nilsson	1	1				födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79074527	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-24	2019-07-24	17:00	17:00	59.80093	17.62658	647358	6632161	EPSG:4326	100	Kolonilotter S, Gottsundagipen, Gottsunda, Uppsala, Upl	Uppsala	Uppsala	Uppsala	Uppland	Jocce Ekström	2	2					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79071360	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-24	2019-07-24			57.4109	14.10349	446141	6363481	EPSG:4326	50	gamla soptippen, Skillingaryds dämme, Sm	Tofteryd	Vaggeryd	Jönköping	Småland	Bo Andersson	2	2		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79241939	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-04	2019-08-04	15:30	15:30	57.03157	14.89153	493416	6320906	EPSG:4326	250	Ängsvägen, Rottne, Sm	Söraby	Växjö	Kronoberg	Småland	Johan Sandström	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78951321	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-16	2019-07-16			57.72332	11.78685	308654	6402445	EPSG:4326	500	Bua-skogen, Skogen, Torslanda, Boh	Torslanda	Göteborg	Västra Götaland	Bohuslän	Christer Fält	5	5		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78985508	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-18	2019-07-18	11:00	16:30	58.08364	16.33565	578762	6438801	EPSG:4326	100	Ukna gamla kyrka, Sm	Ukna	Västervik	Kalmar	Småland	Sven Halling, Ann Newsome, Magnus Kasselstrand, Ingvor Kasselstrand	1	1	ex.	imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78795663	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-07	2019-07-07			58.75492	17.86559	665771	6516308	EPSG:4326	5000	Landsort, Srm	Torö	Nynäshamn	Stockholm	Södermanland	Niklas Westermark, Mikael Åsberg	5	5					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79103387	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-25	2019-07-25	22:45	23:30	58.38126	15.643	537602	6471338	EPSG:4326	25	Kappegatan 11, Linköping, Ög	Linköping	Linköping	Östergötland	Östergötland	Bengt Nyström, Karin Nyström	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79147354	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-28	2019-07-28	11:00	13:30	63.05455	16.51902	576793	6992574	EPSG:4326	300	Döda fallet, Jmt	Fors	Ragunda	Jämtland	Jämtland	Per Sonnvik							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78410326	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-06-14	2019-06-14	18:00	18:00	59.55836	16.49882	584708	6603184	EPSG:4326	50	Gotö Alle, Vstm	Västerås-Barkarö	Västerås	Västmanland	Västmanland	Nicklas Elfving, Gustav Elfving	1	1				vilande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78888357	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-12	2019-07-12	14:30	16:00	56.09672	13.24098	390574	6218239	EPSG:4326	1500	Herrevadskloster med omgivningar, Ljungbyhed, Sk	Riseberga	Klippan	Skåne	Skåne	Kent Ivarsson							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:80117402	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-09-26	2019-09-26			56.10939	15.55082	534256	6218392	EPSG:4326	500	Aspö, Bl	Aspö	Karlskrona	Blekinge	Blekinge	Hans Jansson	2	2		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79456033	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-17	2019-08-17			59.52601	18.1081	675794	6602736	EPSG:4326	50	Vägkant/ruderatmark Högdalavägen, Högdalatippen, Upl	Vallentuna	Vallentuna	Stockholm	Uppland	Micke Johansson						friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79879928	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-09-12	2019-09-12			55.76778	14.14961	446646	6180562	EPSG:4326	10	Spröjtagränd 6, Maglehem, Sk	Maglehem	Kristianstad	Skåne	Skåne	Ulf Gärdenfors	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79084745	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-25	2019-07-25			58.60593	16.25812	573104	6496858	EPSG:4326	500	Lindö, Ög	Norrköping	Norrköping	Östergötland	Östergötland	Joakim Nilsson	2	2	ex.	imago/adult	hona	friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79052900	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-23	2019-07-23			59.36848	18.05744	673737	6585074	EPSG:4326	400	Frescati, NRM, Upl	Stockholm	Stockholm	Stockholm	Uppland	Tuomo Kolehmainen							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:79073179	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-24	2019-07-24	15:12	15:50	59.54143	16.66798	594314	6601527	EPSG:4326	75	Dyuddens sydspets tomt, Vstm	Irsta	Västerås	Västmanland	Västmanland	Bengt Stridh	2	2	ex.	imago/adult		födosökande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:79226200	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-03	2019-08-03			59.24109	15.1942	511079	6566915	EPSG:4326	50	Örebro, Sofiebergsvägen 6, Nrk	Örebro	Örebro	Örebro	Närke	Herbert Kaufmann, Berit Ragné, Camilla Pettersson							Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78961442	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-17	2019-07-17			58.74892	17.86519	665777	6515639	EPSG:4326	50	Branndammen, Landsort, Srm	Torö	Nynäshamn	Stockholm	Södermanland	Matt Scragg						friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78987389	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-19	2019-07-19			58.7463	17.86741	665918	6515354	EPSG:4326	250	Fågelstationen, Landsort, Srm	Torö	Nynäshamn	Stockholm	Södermanland	Matt Scragg						friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78971069	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-14	2019-07-14			59.02486	16.33137	576432	6543582	EPSG:4326	75	Rudbäcken 400 m SSO, Srm	Sköldinge	Katrineholm	Södermanland	Södermanland	Håkan Lernefalk	50	50					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78825770	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-07	2019-07-07	17:00	17:00	58.38519	15.61151	535756	6471758	EPSG:4326	100	Utsiktskullen, Tinnerö eklandskap, Ög	Linköping	Linköping	Östergötland	Östergötland	Erik Jonsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78845744	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-10	2019-07-10			55.70792	13.47679	404289	6174624	EPSG:4326	100	NV Krankesjön slinginventering ben 6, Sk	Revinge	Lund	Skåne	Skåne	Magnus Persson	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78845559	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-10	2019-07-10			55.70633	13.48308	404681	6174439	EPSG:4326	100	NV Krankesjön slinginventering ben 2, Sk	Revinge	Lund	Skåne	Skåne	Magnus Persson	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:78258357	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-06-05	2019-06-05			58.7463	17.86741	665918	6515354	EPSG:4326	250	Fågelstationen, Landsort, Srm	Torö	Nynäshamn	Stockholm	Södermanland	Matt Scragg						friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:86974444	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-07-17	2020-07-17			58.94841	17.79887	661012	6537678	EPSG:4326	1000	Stora Vika, Kalkbrottet, Srm	Sorunda	Nynäshamn	Stockholm	Södermanland	Tuomo Kolehmainen	3	3		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:86066460	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-05-07	2020-05-07			57.30364	11.90345	313464	6355430	EPSG:4326	2500	Nidingen, Hl	Onsala	Kungsbacka	Halland	Halland	Uno Unger	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:86826180	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-07-11	2020-07-11			58.77177	11.1444	277101	6521056	EPSG:4326	750	Kalvö, Boh	Tanum	Tanum	Västra Götaland	Bohuslän	Anton Kvarnbäck, Martin Kvarnbäck	2	2				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:86811332	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-07-11	2020-07-11			55.54876	13.28206	391617	6157200	EPSG:4326	500	Holmejaskogen, Sk	Hyby	Svedala	Skåne	Skåne	Alex Regnér				imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:85360189	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2017-07-21	2017-07-21	15:07	15:22	58.437	14.90208	494283	6477368	EPSG:4326	25	Vadstena, Bjälbovägen 63, Ög	Vadstena	Vadstena	Östergötland	Östergötland	Anders Göthberg	2	2	ex.	imago/adult	hane	friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:87041152	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-07-22	2020-07-22	14:20	15:55	57.62396	11.99193	320371	6390830	EPSG:4326	25	Brukshundsklubbens slänt, Sisjöns skjutfält, Vg	Mölndal	Mölndal	Västra Götaland	Västergötland	Conny Palm	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:86812729	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-07-10	2020-07-10			56.36242	14.00002	438219	6246866	EPSG:4326	100	Ebbarp, Osby, Sk	Osby	Osby	Skåne	Skåne	Mikael Svensson	1	1				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:87047358	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-07-22	2020-07-22			56.16269	12.70291	357353	6226562	EPSG:4326	1000	Svedberga kulle, Sk	Kattarp	Helsingborg	Skåne	Skåne	Lars Bergendorf, Lars-Bertil Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:86640520	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-07-03	2020-07-03			59.36868	18.04602	673087	6585066	EPSG:4326	300	Bergianska trädgården, Upl	Stockholm	Stockholm	Stockholm	Uppland	Tuomo Kolehmainen	2	2		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:86399349	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-06-21	2020-06-21			59.19354	18.05397	674433	6565597	EPSG:4326	25	Dansbanevägen 7, Vidja, Srm	Huddinge	Huddinge	Stockholm	Södermanland	Lennart Didrik	1	1				födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:86861833	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-07-13	2020-07-13	12:00	15:00	55.80659	12.947	371331	6186461	EPSG:4326	300	Järavallens strövområde, Sk	Västra Karaby	Kävlinge	Skåne	Skåne	Lars Sundlöf	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:88245941	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-09-29	2020-09-29			55.45296	13.20834	386692	6146658	EPSG:4326	25	Alstad, Stenekullev. 3, Sk	Västra Alstad	Trelleborg	Skåne	Skåne	Christer Sjögren	1	1		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:88161828	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-09-24	2020-09-24			59.70415	16.51851	585449	6619441	EPSG:4326	203	Böle by (banvall S om), Vstm	Skultuna	Västerås	Västmanland	Västmanland	Markus Rehnberg	1	1				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:88757702	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-07-20	2020-07-20			58.01702	15.42468	525091	6430684	EPSG:4326	50	Svalsjö, Gata, Ög	Kisa	Kinda	Östergötland	Östergötland	Carin Gondesen	1	1				födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:87877663	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-09-07	2020-09-07			57.69147	11.6471	300160	6399305	EPSG:4326	2000	Hönö, Boh	Öckerö	Öckerö	Västra Götaland	Bohuslän	Bo Brinkhoff	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:87444370	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-08-13	2020-08-13			56.83807	14.72523	483236	6299395	EPSG:4326	100	Vägkanter Södragården, Rockatorp, Sm	Bergunda	Växjö	Kronoberg	Småland	Tomas Lundqvist	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:87371922	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-08-05	2020-08-05	11:55	12:20	59.83356	17.6036	645927	6635743	EPSG:4326	25	N Norby gård, Hågadalen-Nåsten NR, Upl	Uppsala	Uppsala	Uppsala	Uppland	Owe Rosengren	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:87259142	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-08-03	2020-08-03			56.60623	14.17047	449078	6273863	EPSG:4326	100	Stockanäs Mellangård, Sm	Stenbrohult	Älmhult	Kronoberg	Småland	Sven G Nilsson	2	2				friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:88057834	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-09-18	2020-09-18	11:20	13:20	57.70903	11.80252	309512	6400812	EPSG:4326	100	Krutlagret, Torslandaviken, Vg	Göteborg	Göteborg	Västra Götaland	Västergötland	Conny Palm	3	3		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:88221239	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-09-27	2020-09-27			56.75831	12.6378	355588	6292973	EPSG:4326	100	Släktvägen, Steninge, Hl	Harplinge	Halmstad	Halland	Halland	Chester Svensson	1	1				födosökande	Ovaliderad	False	False	False		Artportalen	False	False
